,UniqueID,DateOfBite,Species,Breed,Age,Gender,SpayNeuter,Borough,ZipCode
347,348,July 04 2018,DOG,German Shepherd,,U,False,Brooklyn,11216
348,349,July 03 2018,DOG,HOUND MIX,2,M,True,Brooklyn,11209
349,350,July 05 2018,DOG,"Bull Dog, English",11,M,True,Brooklyn,11234
350,351,July 04 2018,DOG,SMALL DOG,,U,False,Brooklyn,11236
351,352,July 06 2018,DOG,LARGE MIXED BREED,2,M,False,Brooklyn,11208
352,353,July 06 2018,DOG,MEDIUM MIXED BREED,2,F,True,Brooklyn,11203
353,354,June 22 2018,DOG,Pit Bull,,U,False,Brooklyn,11233
354,355,June 26 2018,DOG,,,U,False,Brooklyn,11234
355,356,June 24 2018,DOG,"Poodle, Standard",,U,False,Brooklyn,11230
356,357,June 21 2018,DOG,SHEPERD,,U,False,Brooklyn,11229
357,358,June 25 2018,DOG,UNKNOWN,,M,False,Brooklyn,11207
358,359,June 27 2018,DOG,,,U,False,Brooklyn,11237
359,360,June 25 2018,DOG,Pit Bull,,U,False,Brooklyn,11223
360,361,June 27 2018,DOG,LABRADOR X,,U,False,Brooklyn,11219
361,362,June 29 2018,DOG,Dachshund Smooth Coat,2,F,True,Brooklyn,11236
362,363,July 09 2018,DOG,LARGE MIXED BREED,5,M,False,Brooklyn,11208
363,364,June 28 2018,DOG,UNCERTAIN,,U,False,Brooklyn,11226
364,365,July 04 2018,DOG,Pomeranian,8,M,False,Brooklyn,11223
365,366,July 05 2018,DOG,SPANIEL/POODLE MIX,12,M,True,Brooklyn,11217
366,367,July 03 2018,DOG,Jack Russ,,U,False,Brooklyn,11216
367,368,June 28 2018,DOG,Jack Russ,1,M,True,Brooklyn,11234
368,369,July 03 2018,DOG,,,U,False,Brooklyn,11210
369,370,May 21 2018,DOG,Pit Bull,,U,False,Brooklyn,11207
370,371,June 30 2018,DOG,UNKNOWN,,U,False,Brooklyn,11220
371,372,July 07 2018,DOG,MIXED,,U,False,Brooklyn,11215
372,373,June 11 2018,DOG,RETREIVER,,U,False,Brooklyn,11230
373,374,July 07 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11203
374,375,July 05 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11203
375,376,July 09 2018,DOG,American Pit Bull Mix / Pit Bull Mix,,U,False,Brooklyn,11214
376,377,July 14 2018,DOG,Alaskan Klee Kai,4,M,True,Brooklyn,11225
377,378,July 10 2018,DOG,"Bull Dog, English",8,M,True,Brooklyn,11249
378,379,July 12 2018,DOG,Bull Terrier,8,F,True,Brooklyn,11234
379,380,July 10 2018,DOG,Pit Bull,,U,False,Brooklyn,
380,381,July 14 2018,DOG,Cocker Spaniel,,U,False,Brooklyn,11214
381,382,July 10 2018,DOG,SMALL DOG,,U,False,Brooklyn,11223
382,383,July 17 2018,DOG,UNKNOWN,,U,False,Brooklyn,11223
383,384,July 01 2018,DOG,CHOW CHOW/GOLDEN RETRIEVER X,3,F,False,Brooklyn,11220
384,385,July 04 2018,DOG,German Shepherd,,U,False,Brooklyn,11209
385,386,July 17 2018,DOG,Golden Retriever,3,M,True,Brooklyn,11209
386,387,July 18 2018,DOG,Shih Tzu,7,M,True,Brooklyn,11229
387,388,July 15 2018,DOG,Yorkshire Terrier,,U,False,Brooklyn,11204
388,389,July 16 2018,DOG,Pit Bull,,U,False,Brooklyn,
389,390,July 19 2018,DOG,AUSTRALIAN TERRIER X,12,M,False,Brooklyn,11222
390,391,June 23 2018,DOG,American Staffordshire Terrier,,U,False,Brooklyn,11221
391,392,July 17 2018,DOG,GERMAN SHEPHERD/GOLDEN RETRIEVER X,,U,False,Brooklyn,
392,393,July 15 2018,DOG,CORGI,,U,False,Brooklyn,
393,394,July 19 2018,DOG,Pit Bull,,U,False,Brooklyn,11209
394,395,July 19 2018,DOG,SHIH TZU X,10,M,True,Brooklyn,
395,396,July 20 2018,DOG,German Shepherd,10,M,False,Brooklyn,11226
396,397,July 07 2018,DOG,UNKNOWN,,U,False,Brooklyn,11216
397,398,June 21 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11212
398,399,July 22 2018,DOG,HUSKY,,U,False,Brooklyn,11219
399,400,July 21 2018,DOG,Labrador Retriever,,U,False,Brooklyn,11234
400,401,July 13 2018,DOG,GOLDEN RETRIEVER X,1,M,True,Brooklyn,11232
401,402,July 14 2018,DOG,UNCERTAIN,,U,False,Brooklyn,11204
402,403,July 25 2018,DOG,COLLIE MIX,9,M,True,Brooklyn,11237
403,404,July 24 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11229
404,405,July 04 2018,DOG,ROTTWEILER MIX,7,M,True,Brooklyn,11221
405,406,July 22 2018,DOG,Shih Tzu,4,M,False,Brooklyn,11216
406,407,July 20 2018,DOG,GOLDEN DOODLE,5,F,True,Brooklyn,
407,408,July 12 2018,DOG,UNKNOWN,,U,False,Brooklyn,
408,409,July 16 2018,DOG,UNKNOWN,,U,False,Brooklyn,11218
409,410,July 28 2018,DOG,LARGE TERRIER CROSS,4,M,False,Brooklyn,11213
410,411,July 28 2018,DOG,LARGE TERRIER CROSS,4,M,False,Brooklyn,11213
411,412,July 27 2018,DOG,UNKNOWN,,U,False,Brooklyn,
412,413,July 26 2018,DOG,UNKNOWN,,U,False,Brooklyn,11223
413,414,July 28 2018,DOG,MORKIE,,U,False,Brooklyn,11207
414,415,July 29 2018,DOG,,,U,False,Brooklyn,11235
415,416,July 28 2018,DOG,UNKNOWN,,U,False,Brooklyn,11215
416,417,July 24 2018,DOG,Borzoi,,U,True,Brooklyn,11235
417,418,July 24 2018,DOG,Borzoi,,U,False,Brooklyn,11235
418,419,July 18 2018,DOG,Labrador Retriever Crossbreed,3,M,True,Brooklyn,11220
419,420,July 23 2018,DOG,,,U,False,Brooklyn,11226
420,421,July 31 2018,DOG,SHIH TZU X,10,M,True,Brooklyn,11223
421,422,July 28 2018,DOG,Pit Bull,,U,False,Brooklyn,11207
422,423,July 21 2018,DOG,TERRIER MIX,4,M,True,Brooklyn,11210
423,424,July 21 2018,DOG,Chihuahua,,U,False,Brooklyn,11238
424,425,July 25 2018,DOG,Shih Tzu,,U,False,Brooklyn,11214
425,426,July 24 2018,DOG,UNCERTAIN,,U,False,Brooklyn,11210
426,427,July 24 2018,DOG,UNCERTAIN,,U,False,Brooklyn,11210
427,428,July 24 2018,DOG,UNCERTAIN,,U,False,Brooklyn,11210
428,429,July 23 2018,DOG,UNKNOWN,,U,False,Brooklyn,11209
429,430,July 18 2018,DOG,Pit Bull,,U,False,Brooklyn,11214
430,431,July 28 2018,DOG,UNKNOWN,,U,False,Brooklyn,
431,432,July 20 2018,DOG,SHAR-PEI X,,U,False,Brooklyn,11226
432,433,July 26 2018,DOG,Maltese,4,M,True,Brooklyn,11236
433,434,July 26 2018,DOG,UNCERTAIN,,U,False,Brooklyn,11205
434,435,July 27 2018,DOG,SHIH TZU X,7,F,True,Brooklyn,11209
435,436,July 31 2018,DOG,Pit Bull,,U,False,Brooklyn,11209
436,437,August 04 2018,DOG,Bichon Frise,,U,False,Brooklyn,11234
437,438,August 06 2018,DOG,American Pit Bull Mix / Pit Bull Mix,,U,False,Brooklyn,11207
438,439,July 25 2018,DOG,Shih Tzu,,U,False,Brooklyn,11209
439,440,July 29 2018,DOG,HOUND X,2,F,True,Brooklyn,11208
440,441,August 03 2018,DOG,"Poodle, Standard",,U,False,Brooklyn,11220
441,442,August 03 2018,DOG,Shih Tzu,,U,False,Brooklyn,11236
442,443,July 26 2018,DOG,MIXED,11M,M,True,Brooklyn,11238
443,444,August 04 2018,DOG,Greyhound,9,F,True,Brooklyn,11209
444,445,July 01 2018,DOG,UNCERTAIN,,U,False,Brooklyn,
445,446,August 04 2018,DOG,Beagle,,U,False,Brooklyn,11223
446,447,August 01 2018,DOG,Pit Bull,,U,False,Brooklyn,11207
447,448,August 10 2018,DOG,Staffordshire Bull Terrier,3,M,False,Brooklyn,11211
448,449,August 05 2018,DOG,LABRADOR / SHEPHERD MIX,8,F,True,Brooklyn,11220
449,450,August 13 2018,DOG,Chihuahua Crossbreed,6,M,True,Brooklyn,11220
450,451,August 06 2018,DOG,UNCERTAIN,,U,False,Brooklyn,11215
451,452,August 03 2018,DOG,TERRIER,,U,False,Brooklyn,11209
452,453,August 15 2018,DOG,Chihuahua,,U,False,Brooklyn,11233
453,454,August 10 2018,DOG,UNKNOWN,,U,False,Brooklyn,
454,455,August 11 2018,DOG,Pit Bull,,U,False,Brooklyn,11226
455,456,August 05 2018,DOG,UNKNOWN,,U,False,Brooklyn,
456,457,August 10 2018,DOG,Pit Bull,,U,False,Brooklyn,11231
457,458,August 10 2018,DOG,Pit Bull,,U,False,Brooklyn,11231
458,459,June 21 2018,DOG,UNKNOWN,,U,False,Brooklyn,11211
459,460,July 30 2018,DOG,"Bull Dog, English",2,F,False,Brooklyn,11237
460,461,July 28 2018,DOG,Pit Bull,,U,False,Brooklyn,11236
461,462,August 18 2018,DOG,BEAGLE MIX,5,M,True,Brooklyn,11215
462,463,August 16 2018,DOG,UNCERTAIN,,U,False,Brooklyn,11224
463,464,August 19 2018,DOG,LARGE MIXED BREED,7,M,False,Brooklyn,11206
464,465,August 14 2018,DOG,Chihuahua,,U,False,Brooklyn,11228
465,466,August 15 2018,DOG,Miniature Pinscher,,U,False,Brooklyn,11209
466,467,August 16 2018,DOG,ENGLISH POINTER,5,M,False,Brooklyn,11207
467,468,August 18 2018,DOG,Shih Tzu,,U,False,Brooklyn,11210
468,469,August 19 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11226
469,470,August 17 2018,DOG,Shih Tzu,,U,False,Brooklyn,11204
470,471,July 28 2018,DOG,"Shar-Pei, Chinese",4,M,True,Brooklyn,11216
471,472,August 19 2018,DOG,LARGE MIXED BREED,2,U,False,Brooklyn,11216
472,473,August 13 2018,DOG,Shiba Inu,4M,M,False,Brooklyn,11219
473,474,August 21 2018,DOG,German Shepherd Crossbreed,5 YRS,M,True,Brooklyn,11204
474,475,August 22 2018,DOG,SHEPERD,,U,False,Brooklyn,11249
475,476,August 17 2018,DOG,,,U,False,Brooklyn,
476,477,August 18 2018,DOG,,,U,False,Brooklyn,11234
477,478,August 18 2018,DOG,,,U,False,Brooklyn,11229
478,479,August 23 2018,DOG,American Pit Bull Terrier/Pit Bull,1,M,False,Brooklyn,11220
479,480,August 23 2018,DOG,,,U,False,Brooklyn,11234
480,481,August 23 2018,DOG,Golden Retriever,,U,False,Brooklyn,11234
481,482,August 20 2018,DOG,Mixed/Other,2,F,True,Brooklyn,11226
482,483,August 18 2018,DOG,Bull dog,,U,False,Brooklyn,11220
483,484,August 23 2018,DOG,Pit Bull,,U,False,Brooklyn,11212
484,485,August 28 2018,DOG,Mixed/Other,,M,False,Brooklyn,11230
485,486,August 25 2018,DOG,MIXED BREED,,U,False,Brooklyn,11201
486,487,July 15 2018,DOG,UNKNOWN,,U,False,Brooklyn,
487,488,August 15 2018,DOG,American Pit Bull Mix / Pit Bull Mix,7,F,False,Brooklyn,11236
488,489,July 29 2018,DOG,UNKNOWN,,U,False,Brooklyn,11220
489,490,August 31 2018,DOG,Pit Bull,2 YRS,M,False,Brooklyn,11222
490,491,August 27 2018,DOG,Pit Bull,,U,False,Brooklyn,
491,492,August 30 2018,DOG,German Shepherd Crossbreed,5,F,True,Brooklyn,11208
492,493,August 29 2018,DOG,PIT BULL/BOXER MIX,3,M,True,Brooklyn,
493,494,August 25 2018,DOG,BICHON FRISE/CAVALIER KING CHARLES MIX,4,M,True,Brooklyn,11209
494,495,September 02 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11212
495,496,August 21 2018,DOG,Pit Bull,,U,False,Brooklyn,11213
496,497,August 31 2018,DOG,Pit Bull,1,F,False,Brooklyn,11222
497,498,August 18 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11224
498,499,August 27 2018,DOG,Pit Bull,,U,False,Brooklyn,11232
499,500,August 29 2018,DOG,German Shepherd,8 YRS,M,False,Brooklyn,11235
500,501,September 01 2018,DOG,LARGE MIXED BREED,2,M,False,Brooklyn,11230
501,502,September 05 2018,DOG,"Collie, Rough Coat",3 YRS,M,False,Brooklyn,11207
502,503,August 25 2018,DOG,Shih Tzu,5,M,True,Brooklyn,11215
503,504,September 06 2018,DOG,SMALL MIXED BREED,3,M,False,Brooklyn,11208
504,505,September 06 2018,DOG,UNKNOWN,,U,False,Brooklyn,11222
505,506,August 29 2018,DOG,LABRADOR / SHEPHERD MIX,10,M,True,Brooklyn,11237
506,507,August 06 2018,DOG,AMERICAN BULLY,,U,False,Brooklyn,11224
507,508,August 30 2018,DOG,Maltese,,U,False,Brooklyn,11201
508,509,September 07 2018,DOG,Pit Bull,,U,False,Brooklyn,
509,510,September 03 2018,DOG,BASENJI,10 YRS,M,False,Brooklyn,11239
510,511,August 31 2018,DOG,MIXED BREED,4,F,True,Brooklyn,11201
511,512,September 11 2018,DOG,Pit Bull,,M,False,Brooklyn,11223
512,513,August 31 2018,DOG,YORKIE/SCHNAUZER X,7,M,False,Brooklyn,11230
513,514,September 09 2018,DOG,LARGE MIXED BREED,7M,M,False,Brooklyn,11234
514,515,September 11 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11228
515,516,September 10 2018,DOG,LARGE MIXED BREED,3,M,False,Brooklyn,11225
516,517,September 07 2018,DOG,,,U,False,Brooklyn,11205
517,518,August 31 2018,DOG,,,U,False,Brooklyn,
518,519,September 07 2018,DOG,CORGI-DACHSHUND X,4,M,True,Brooklyn,11231
519,520,September 14 2018,DOG,POINTER MIX,5,M,True,Brooklyn,11223
520,521,September 09 2018,DOG,German Shepherd Crossbreed,12,F,False,Brooklyn,11220
521,522,August 24 2018,DOG,Shiba Inu,6,M,False,Brooklyn,11228
522,523,September 11 2018,DOG,MIXED BREED,,U,False,Brooklyn,
523,524,September 15 2018,DOG,MIXED BREED,2,F,False,Brooklyn,11208
524,525,September 17 2018,DOG,MEDIUM MIXED BREED,6,F,False,Brooklyn,11208
525,526,September 06 2018,DOG,Tibetan Terrier,14,M,True,Brooklyn,11231
526,527,September 11 2018,DOG,German Shepherd,11,M,True,Brooklyn,11235
527,528,September 14 2018,DOG,German Shepherd,,U,False,Brooklyn,
528,529,September 14 2018,DOG,UNKNOWN,,U,False,Brooklyn,
529,530,September 02 2018,DOG,UNKNOWN,,U,False,Brooklyn,11218
530,531,August 31 2018,DOG,Bull dog,,U,False,Brooklyn,11225
531,532,September 03 2018,DOG,Jack Russ,,U,False,Brooklyn,11214
532,533,September 11 2018,DOG,UNKNOWN,,U,False,Brooklyn,
533,534,September 14 2018,DOG,German Shepherd,,M,True,Brooklyn,11229
534,535,July 23 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11207
535,536,July 23 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11207
536,537,September 18 2018,DOG,SHEPERD,,U,False,Brooklyn,11233
537,538,September 16 2018,DOG,UNKNOWN,,U,False,Brooklyn,
538,539,September 16 2018,DOG,UNKNOWN,,U,False,Brooklyn,
539,540,August 16 2018,DOG,Siberian Husky,5M,M,False,Brooklyn,11232
540,541,September 11 2018,DOG,UNKNOWN,,U,False,Brooklyn,11211
541,542,September 17 2018,DOG,Wheaton Terrier,11M,M,False,Brooklyn,11235
542,543,September 18 2018,DOG,Chihuahua,1,M,True,Brooklyn,11208
543,544,September 23 2018,DOG,UNKNOWN,,U,False,Brooklyn,11212
544,545,September 22 2018,DOG,German Shepherd,3,M,False,Brooklyn,11218
545,546,September 25 2018,DOG,UNKNOWN,,U,False,Brooklyn,
546,547,September 25 2018,DOG,Pit Bull,,U,False,Brooklyn,11207
547,548,September 26 2018,DOG,Cane Corso,,U,False,Brooklyn,11223
548,549,September 27 2018,DOG,Pit Bull,6,M,False,Brooklyn,11225
549,550,September 27 2018,DOG,UNKNOWN,,U,False,Brooklyn,
550,551,September 30 2018,DOG,German Shepherd,4,M,True,Brooklyn,
551,552,September 17 2018,DOG,Doberman Pinscher,8,M,True,Brooklyn,11234
552,553,October 01 2018,DOG,Pit Bull,,U,False,Brooklyn,11223
553,554,September 17 2018,DOG,Maltese,8,F,False,Brooklyn,11230
554,555,September 29 2018,DOG,MEDIUM MIXED BREED,2,F,False,Brooklyn,11234
555,556,September 14 2018,DOG,Bull dog,,U,False,Brooklyn,11209
556,557,September 20 2018,DOG,UNKNOWN,,U,False,Brooklyn,11226
557,558,September 24 2018,DOG,UNCERTAIN,,U,False,Brooklyn,11215
558,559,September 26 2018,DOG,LABRADOR/PIT BULL X,7,F,False,Brooklyn,11207
559,560,September 23 2018,DOG,Boston Terrier,2,M,True,Brooklyn,11217
560,561,September 30 2018,DOG,Pit Bull,,U,False,Brooklyn,
561,562,September 20 2018,DOG,UNKNOWN,,U,False,Brooklyn,11204
562,563,September 26 2018,DOG,,,U,False,Brooklyn,11238
563,564,October 04 2018,DOG,SMALL MIXED BREED,7,M,False,Brooklyn,11217
564,565,October 06 2018,DOG,Mixed/Other,,U,False,Brooklyn,11231
565,566,October 03 2018,DOG,Siberian Husky,2,F,False,Brooklyn,11214
566,567,October 07 2018,DOG,Pit Bull,,U,False,Brooklyn,11225
567,568,October 06 2018,DOG,Siberian Husky,,U,False,Brooklyn,11226
568,569,September 24 2018,DOG,,,U,False,Brooklyn,11235
569,570,September 29 2018,DOG,MIXED,11,F,True,Brooklyn,11229
570,571,September 26 2018,DOG,JACK RUSSELL MIX,9,M,True,Brooklyn,11203
571,572,September 29 2018,DOG,Chihuahua,,U,False,Brooklyn,11207
572,573,September 29 2018,DOG,Australian Shepherd,,U,False,Brooklyn,11201
573,574,October 03 2018,DOG,POMERIAN/MALTESE X,,U,False,Brooklyn,11236
574,575,October 05 2018,DOG,UNKNOWN,,U,False,Brooklyn,
575,576,October 12 2018,DOG,American Pit Bull Mix / Pit Bull Mix,8,M,False,Brooklyn,11208
576,577,October 13 2018,DOG,MEDIUM MIXED BREED,,M,False,Brooklyn,11206
577,578,October 03 2018,DOG,Pit Bull,,U,False,Brooklyn,11222
578,579,October 14 2018,DOG,TERRIER MIX,5,M,True,Brooklyn,
579,580,October 14 2018,DOG,MEDIUM MIXED BREED,,U,False,Brooklyn,11208
580,581,October 16 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11203
581,582,October 16 2018,DOG,LARGE MIXED BREED,6,M,False,Brooklyn,11208
582,583,October 10 2018,DOG,SMALL MIXED BREED,6,M,False,Brooklyn,11224
583,584,October 08 2018,DOG,Pit Bull,,U,False,Brooklyn,11221
584,585,October 16 2018,DOG,Labrador Retriever,6,M,True,Brooklyn,11228
585,586,October 07 2018,DOG,UNKNOWN,,U,False,Brooklyn,
586,587,October 22 2018,DOG,"Bull Dog, French",5,M,False,Brooklyn,11235
587,588,October 23 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11206
588,589,October 21 2018,DOG,LARGE MIXED BREED,2,M,False,Brooklyn,11208
589,590,October 26 2018,DOG,MEDIUM MIXED BREED,4,M,False,Brooklyn,11208
590,591,October 28 2018,DOG,Pit Bull,,U,False,Brooklyn,
591,592,October 28 2018,DOG,Beagle,,U,False,Brooklyn,11218
592,593,October 29 2018,DOG,Labrador Retriever,,U,False,Brooklyn,11221
593,594,October 24 2018,DOG,UNCERTAIN,,U,False,Brooklyn,11226
594,595,October 29 2018,DOG,UNCERTAIN,,U,False,Brooklyn,11237
595,596,October 16 2018,DOG,Pit Bull,,U,False,Brooklyn,11231
596,597,October 06 2018,DOG,TERRIER,3,U,False,Brooklyn,11216
597,598,October 30 2018,DOG,Labrador Retriever,,U,False,Brooklyn,11209
598,599,October 30 2018,DOG,,,U,False,Brooklyn,11235
599,600,October 08 2018,DOG,Boxer,,U,False,Brooklyn,11207
600,601,October 10 2018,DOG,MIXED,,U,False,Brooklyn,11214
601,602,October 30 2018,DOG,UNKNOWN,,U,False,Brooklyn,
602,603,October 10 2018,DOG,BOXER X,,U,False,Brooklyn,
603,604,October 09 2018,DOG,UNCERTAIN,,U,False,Brooklyn,
604,605,October 24 2018,DOG,Maltese,,U,False,Brooklyn,
605,606,August 17 2018,DOG,,,U,False,Brooklyn,11208
606,607,August 16 2018,DOG,MUTT,,U,False,Brooklyn,11207
607,608,October 13 2018,DOG,Pit Bull,3,M,False,Brooklyn,11223
608,609,October 10 2018,DOG,Pit Bull,,U,False,Brooklyn,11234
609,610,October 10 2018,DOG,UNKNOWN,,U,False,Brooklyn,11234
610,611,November 04 2018,DOG,Pit Bull,,U,False,Brooklyn,11208
611,612,October 17 2018,DOG,,,U,False,Brooklyn,11221
612,613,October 21 2018,DOG,UNKNOWN,,U,False,Brooklyn,
613,614,October 13 2018,DOG,Beagle,,U,False,Brooklyn,11226
614,615,October 17 2018,DOG,Samoyed,,U,False,Brooklyn,
615,616,October 13 2018,DOG,UNKNOWN,,U,False,Brooklyn,
616,617,November 01 2018,DOG,Australian Shepherd,3,F,True,Brooklyn,11222
617,618,November 07 2018,DOG,MEDIUM MIXED BREED,3,M,False,Brooklyn,11213
618,619,October 22 2018,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,True,Brooklyn,11237
619,620,November 01 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,
620,621,October 20 2018,DOG,Chihuahua,,U,False,Brooklyn,
621,622,October 31 2018,DOG,Pit Bull,,U,False,Brooklyn,11235
622,623,October 20 2018,DOG,AMERICAN STAFF TERRIER X,9,M,True,Brooklyn,11235
623,624,November 09 2018,DOG,Shiba Inu,3,F,True,Brooklyn,11223
624,625,October 29 2018,DOG,Cotton De Tulear,10,M,True,Brooklyn,11223
625,626,October 31 2018,DOG,UNCERTAIN,,U,False,Brooklyn,11234
626,627,October 28 2018,DOG,Pit Bull,4,M,True,Brooklyn,11211
627,628,November 12 2018,DOG,"Bull Dog, English",3,F,True,Brooklyn,11249
628,629,November 13 2018,DOG,LARGE MIXED BREED,,M,False,Brooklyn,11225
629,630,November 10 2018,DOG,Maltese,,U,False,Brooklyn,11225
630,631,November 10 2018,DOG,Maltese,,U,False,Brooklyn,11225
631,632,November 11 2018,DOG,Pit Bull,,U,False,Brooklyn,11207
632,633,October 25 2018,DOG,TERRIER X,8,M,True,Brooklyn,11206
633,634,November 09 2018,DOG,Pit Bull,,U,False,Brooklyn,
634,635,November 15 2018,DOG,Cock-A-Poo,11,M,True,Brooklyn,11225
635,636,November 18 2018,DOG,,,U,False,Brooklyn,
636,637,November 07 2018,DOG,UNKNOWN,,U,False,Brooklyn,11201
637,638,November 17 2018,DOG,MEDIUM MIXED BREED,5,M,False,Brooklyn,11204
638,639,November 20 2018,DOG,MEDIUM MIXED BREED,3,M,False,Brooklyn,11235
639,640,November 11 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11221
640,641,November 12 2018,DOG,UNKNOWN,,U,False,Brooklyn,11220
641,642,November 12 2018,DOG,Pit Bull,,U,False,Brooklyn,
642,643,November 13 2018,DOG,Pit Bull,,U,False,Brooklyn,11237
643,644,November 10 2018,DOG,Shih Tzu,,U,False,Brooklyn,11209
644,645,November 21 2018,DOG,Pit Bull,,U,False,Brooklyn,11226
645,646,November 15 2018,DOG,German Shepherd,,U,False,Brooklyn,11212
646,647,November 20 2018,DOG,RETRIEVER X,,U,True,Brooklyn,11205
647,648,October 21 2018,DOG,MALTIPOO,5,M,False,Brooklyn,11233
648,649,November 22 2018,DOG,UNKNOWN,,U,False,Brooklyn,11204
649,650,November 26 2018,DOG,Mixed/Other,5,F,False,Brooklyn,11223
650,651,November 24 2018,DOG,Shih Tzu,6,M,False,Brooklyn,11208
651,652,November 03 2018,DOG,Pit Bull,,U,False,Brooklyn,11221
652,653,November 04 2018,DOG,TERRIER,,U,False,Brooklyn,11223
653,654,November 25 2018,DOG,Mixed/Other,1,M,False,Brooklyn,11231
654,655,November 01 2018,DOG,Maltese,,U,False,Brooklyn,11212
655,656,October 31 2018,DOG,Pit Bull,,F,False,Brooklyn,11225
656,657,November 30 2018,DOG,LARGE MIXED BREED,,F,False,Brooklyn,11216
657,658,December 02 2018,DOG,Mixed/Other,,U,False,Brooklyn,11238
658,659,November 28 2018,DOG,AMERICAN STAFF TERRIER X,4,M,True,Brooklyn,11217
659,660,November 15 2018,DOG,Rottweiler,,U,False,Brooklyn,11214
660,661,October 28 2018,DOG,American Pit Bull Mix / Pit Bull Mix,3,F,True,Brooklyn,11207
661,662,November 11 2018,DOG,German Shepherd,,U,False,Brooklyn,
662,663,December 02 2018,DOG,Shih Tzu,,U,False,Brooklyn,11220
663,664,November 13 2018,DOG,Chihuahua,,U,False,Brooklyn,
664,665,November 05 2018,DOG,Cairn Terrier,,U,False,Brooklyn,11215
665,666,December 05 2018,DOG,Shih Tzu,5,F,True,Brooklyn,11239
666,667,November 05 2018,DOG,Staffordshire Bull Terrier,3,M,True,Brooklyn,11231
667,668,December 09 2018,DOG,Pit Bull,2,M,False,Brooklyn,11236
668,669,December 06 2018,DOG,"Poodle, Miniature",,U,False,Brooklyn,11228
669,670,November 15 2018,DOG,Havanese,,U,False,Brooklyn,11229
670,671,November 19 2018,DOG,American Pit Bull Terrier/Pit Bull,1,F,True,Brooklyn,11234
671,672,December 11 2018,DOG,PIT BULL / BEAGLE X,1,F,False,Brooklyn,11204
672,673,December 13 2018,DOG,,,U,False,Brooklyn,11235
673,674,November 19 2018,DOG,Maltese,,U,False,Brooklyn,11234
674,675,December 17 2018,DOG,Shih Tzu,2YRS,F,True,Brooklyn,11220
675,676,December 07 2018,DOG,UNKNOWN,,U,False,Brooklyn,11219
676,677,December 08 2018,DOG,HUSKY,,U,False,Brooklyn,11207
677,678,November 22 2018,DOG,Labrador Retriever,3,M,True,Brooklyn,11209
678,679,November 02 2018,DOG,Labrador Retriever,,U,False,Brooklyn,
679,680,December 22 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11236
680,681,December 17 2018,DOG,Greyhound,,U,False,Brooklyn,11235
681,682,December 24 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11213
682,683,December 17 2018,DOG,"Dachshund, Wirehaired",11,F,False,Brooklyn,11218
683,684,December 02 2018,DOG,Beagle,2,M,True,Brooklyn,11219
684,685,December 14 2018,DOG,Bull dog,1,M,False,Brooklyn,11208
685,686,December 03 2018,DOG,CATTLE DOG,2,F,False,Brooklyn,11201
686,687,January 03 2019,DOG,Bichon Frise,2,F,False,Brooklyn,11218
687,688,December 11 2018,DOG,Lhasa Apso,,U,False,Brooklyn,11217
688,689,December 08 2018,DOG,UNKNOWN,,U,False,Brooklyn,
689,690,December 21 2018,DOG,UNKNOWN,,U,False,Brooklyn,
690,691,December 13 2018,DOG,German Shepherd Crossbreed,14,F,True,Brooklyn,11231
691,692,December 15 2018,DOG,American Pit Bull Terrier/Pit Bull,3,M,True,Brooklyn,11217
692,693,December 18 2018,DOG,POMERANIAN MIX,2 YRS,F,False,Brooklyn,11234
693,694,November 29 2018,DOG,American Staffordshire Terrier,3,M,False,Brooklyn,
694,695,December 31 2018,DOG,Shih Tzu,,U,False,Brooklyn,
695,696,December 07 2018,DOG,UNKNOWN,,U,False,Brooklyn,11220
696,697,December 15 2018,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,True,Brooklyn,11221
697,698,January 08 2019,DOG,Chow Chow,8,M,False,Brooklyn,11226
698,699,January 04 2019,DOG,,,U,False,Brooklyn,11218
